시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,제공기관코드,제공기관명
서홍-13호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 197,,33.2620893843,126.5587791,과일애 앞 도로변,동홍119안전센터,Y,1998,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-12호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 지장샘로42번길 4,,33.2677849921,126.5592631,마을 벤치 앞,동홍119안전센터,N,2015,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-11호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 249,,33.2665805251,126.5574321,삼거리 도로상 전봇대 앞,동홍119안전센터,Y,1995,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-10호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 8034,,33.26437611,126.5584391,기아모터스 건너편,동홍119안전센터,Y,2022,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-09호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 8051,,33.26398211,126.5566611067,무지개마트 앞,동홍119안전센터,Y,1997,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-08호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 홍중로 92,,33.2607107231,126.5558653239,GS25 편의점 맞은편,동홍119안전센터,Y,1995,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-07호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 홍중로 46,,33.2569913699,126.5575979857,서홍마트 맞은편,동홍119안전센터,Y,1996,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-06호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 8102,,33.26393711,126.5510796696,GS서홍주유소 맞은편,동홍119안전센터,N,1991,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-05호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 서홍로 77,,33.25478911,126.5529017077,신성파이프 입구 남측 10M 인도,동홍119안전센터,Y,2002,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-04호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 남성중로 169,,33.24688111,126.5527981,칠십리공원 주차장 입구,동홍119안전센터,Y,1998,3.1,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-03호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 남성로 140,,33.24338411,126.5547427342,별빛옥상게스트하우스 앞 인도상,동홍119안전센터,Y,2000,2.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-02호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 태평로 204,,33.24475711,126.5442171,삼매봉 서쪽 외돌개 입구,동홍119안전센터,Y,2009,4.7,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
서홍-01호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 홍중로 14,,33.25435111,126.5588651,동남칼라 서랍속 동화 앞 인도상,동홍119안전센터,Y,1989,1.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-69호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 장수로 10,,33.25656111,126.5668831,파밀리움 아파트 맞은편,동홍119안전센터,Y,2019,5.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-68호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 228,,33.2684274294,126.5693303554,서귀포시 동홍로 228,동홍119안전센터,Y,2016,6.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-67호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 칠십리로 203,,33.2470246402,126.5743590105,정방폭포 입구 언덕위 풍차닭해물탕 앞,동홍119안전센터,Y,2016,5.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-66호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 정방연로 47-1,,33.25183111,126.5765491,서귀포제일교회 맞은편 인도 CU편의점 정방연로점 앞,동홍119안전센터,Y,2015,3.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-65호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 장수로 36,,33.256462233,126.5642455335,동홍동 한빛약국 건물 맞은편,동홍119안전센터,Y,2014,3.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-64호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 7833,,33.2666414343,126.5792611,동홍동 오일장 동쪽 200m 지점,동홍119안전센터,N,2022,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-63호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 59,,33.2537558886,126.5670814988,무지개마트 서측,동홍119안전센터,Y,2010,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-62호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 110-1,,33.25444311,126.5610421,서귀화랑 앞,동홍119안전센터,Y,2010,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-61호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 196-3,,33.2619943693,126.5593191,주공 6단지 입구,동홍119안전센터,Y,2009,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-60호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 태평로 557,,33.25342911,126.5757890994,에코빌 앞 인도,동홍119안전센터,Y,2007,4.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-59호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 7914,,33.26581111,126.5709441,탐라는 규리네 앞,동홍119안전센터,Y,2007,4.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-58호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 101,,33.25762711,126.5681811,빨간대게 앞,동홍119안전센터,Y,2000,2.7,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-57호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 192,,33.26564611,126.5681851,카페랑스 앞,동홍119안전센터,Y,2005,3.8,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-56호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 176,,33.263921169,126.5681049278,한라골프연습장 입구,동홍119안전센터,Y,1998,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-55호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 162번길 3,,33.2629947338,126.5678521,반석아파트 버스정류장 옆,동홍119안전센터,Y,1996,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-54호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 142,,33.2610678542,126.5676579172,대한통운 서귀포대리점 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-53호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 8,,33.24913111,126.5679411,비안디앤씨 앞,동홍119안전센터,Y,1998,2.3,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-52호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 94,,33.25694611,126.5685151,대신카센터 앞,동홍119안전센터,Y,1996,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-51호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 56,,33.25371111,126.5680961,서귀포교회 입구,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-50호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 정방연로 6,,33.248461281,126.5782811,한라궁호텔 맞은편,동홍119안전센터,Y,1998,2.3,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-49호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 토평서로 11번길 130,,33.268166275,126.5748455055,오일장 북측 주차장입구 승진목재 옆,동홍119안전센터,Y,2004,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-48호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 토평서로 11번길 150,,33.2665213365,126.5732903498,청호청과 맞은편,동홍119안전센터,Y,2004,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-47호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 7884,,33.26581111,126.5738750802,한라가구.주방 앞,동홍119안전센터,Y,2004,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-46호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 토평서로 11번길 155,,33.2657501455,126.5735712187,오일장 입구 GS편의점 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-45호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍로 298,,33.2742052449,126.5679371,서귀포시 동홍로 298,동홍119안전센터,Y,2000,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-44호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 7936,,33.26620911,126.5685821,CU 옆,동홍119안전센터,Y,2015,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-43호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중산간동로 8004,,33.2646817115,126.5615923055,주공5단지 까다쟁이 앞,동홍119안전센터,Y,1999,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-42호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 150번길 46,,33.26141711,126.5622821,협심빌라 맞은편,동홍119안전센터,Y,1993,2.5,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-41호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 중앙로 148,,33.25789511,126.5604991,GS25 앞,동홍119안전센터,N,2022,3.8,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-40호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 장수로 57,,33.25593911,126.5613023496,홍로공영주차장 서측,동홍119안전센터,Y,1998,4.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-39호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍중앙로 82,,33.25774111,126.5723021,아이나비 입구,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-38호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍동로 32번길 32,,33.2573661757,126.5782000729,동화나라 어린이집 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-37호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 74,,33.25669911,126.5761095346,현대사우나 주차장 입구,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-36호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍동로 19,,33.25670511,126.5745867364,시티레노시스 북측,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-35호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍중앙로 66번길 30-8,,33.25596911,126.5750904925,표선얼큰이 피자디노 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-34호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 82번길 13,,33.25569111,126.5769022761,비석거리 드림카랜드,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-33호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 85,,33.25681611,126.5774617163,SK LPG주유소 앞,동홍119안전센터,Y,2020,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-32호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍동로 32번길 32,,33.2573661757,126.5782000729,아이진3차 아파트 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-31호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 95,,33.25878411,126.5786577769,성완건설 맞은편,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-30호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 86,,33.25845511,126.5774681,동홍북로 86 북측,동홍119안전센터,Y,1996,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-29호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 70,,33.25863411,126.5757841,밥먹엉갑써 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-28호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍동로 41,,33.25874711,126.5746971,,동홍119안전센터,Y,1998,3.0,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-27호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 48,,33.25889711,126.5733141,대신오토바이 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-26호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 34,,33.25907911,126.5718671,하이스터디 앞,동홍119안전센터,Y,1996,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-25호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍북로 22번길 2,,33.25909811,126.5705551,재즈앤클래식 음악학원 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-24호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍서로 106,,33.2582820799,126.5697451,정음 음악학원 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-23호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍서로 96,,33.25716811,126.5699865467,동홍위더스빌 앞,동홍119안전센터,Y,2020,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-22호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 24,,33.25679611,126.5706881,고기점방 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-21호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 45,,33.25708111,126.5733371,소랑 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
동홍-20호,1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍남로 34,,33.25680211,126.5718641,산타가 주는 선물 앞,동홍119안전센터,Y,1998,3.2,서귀포소방서,064-730-7182,2024-02-07,1661000,소방청
